person,model
http://xmlns.com/foaf/0.1/person_66,GMC
http://xmlns.com/foaf/0.1/person_66,Pontiac
http://example.org/person_105,Land Rover
http://example.org/person_105,Mitsubishi
http://example.org/person_609,Ford
http://xmlns.com/foaf/0.1/person_554,Bugatti
http://xmlns.com/foaf/0.1/person_554,Nissan
http://example.org/person_132,Lincoln
http://example.org/person_132,Mazda
http://example.org/person_977,Dodge
http://example.org/person_636,GMC
http://example.org/person_636,Suzuki
http://xmlns.com/foaf/0.1/person_87,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_445,Subaru
http://example.org/person_259,Ford
http://example.org/person_217,Ford
http://example.org/person_217,Dodge
http://example.org/person_734,Dodge
http://xmlns.com/foaf/0.1/person_521,Subaru
http://xmlns.com/foaf/0.1/person_521,Pontiac
http://xmlns.com/foaf/0.1/person_949,Ford
http://xmlns.com/foaf/0.1/person_37,Nissan
http://xmlns.com/foaf/0.1/person_37,Dodge
http://xmlns.com/foaf/0.1/person_412,Chevrolet
http://example.org/person_198,Audi
http://example.org/person_96,Pontiac
http://xmlns.com/foaf/0.1/person_61,Cadillac
http://xmlns.com/foaf/0.1/person_61,Ford
http://example.org/person_913,Hyundai
http://xmlns.com/foaf/0.1/person_923,Ford
http://xmlns.com/foaf/0.1/person_923,Ford
http://xmlns.com/foaf/0.1/person_814,Suzuki
http://xmlns.com/foaf/0.1/person_814,MINI
http://example.org/person_465,Mazda
http://example.org/person_465,Dodge
http://example.org/person_47,Infiniti
http://example.org/person_47,GMC
http://xmlns.com/foaf/0.1/person_127,GMC
http://example.org/person_35,GMC
http://example.org/person_35,Honda
http://example.org/person_940,Dodge
http://example.org/person_563,Bentley
http://example.org/person_622,Bentley
http://example.org/person_622,Jaguar
http://xmlns.com/foaf/0.1/person_47,GMC
http://xmlns.com/foaf/0.1/person_47,Infiniti
http://example.org/person_242,Toyota
http://example.org/person_242,Porsche
http://xmlns.com/foaf/0.1/person_647,Chevrolet
http://xmlns.com/foaf/0.1/person_647,Buick
http://xmlns.com/foaf/0.1/person_189,Jaguar
http://xmlns.com/foaf/0.1/person_189,Hyundai
http://example.org/person_688,Ford
http://example.org/person_798,Subaru
http://example.org/person_798,Chevrolet
http://xmlns.com/foaf/0.1/person_614,Kia
http://xmlns.com/foaf/0.1/person_614,Ford
http://xmlns.com/foaf/0.1/person_483,Land Rover
http://xmlns.com/foaf/0.1/person_483,Bugatti
http://xmlns.com/foaf/0.1/person_921,Dodge
http://xmlns.com/foaf/0.1/person_921,Kia
http://xmlns.com/foaf/0.1/person_20,Pontiac
http://xmlns.com/foaf/0.1/person_705,Honda
http://xmlns.com/foaf/0.1/person_705,Pontiac
http://xmlns.com/foaf/0.1/person_812,Jaguar
http://xmlns.com/foaf/0.1/person_812,Porsche
http://example.org/person_749,Dodge
http://example.org/person_749,Chrysler
http://example.org/person_171,Eagle
http://xmlns.com/foaf/0.1/person_332,Lincoln
http://example.org/person_931,Mercury
http://example.org/person_931,Nissan
http://xmlns.com/foaf/0.1/person_903,Lincoln
http://xmlns.com/foaf/0.1/person_903,Chevrolet
http://xmlns.com/foaf/0.1/person_183,Chevrolet
http://xmlns.com/foaf/0.1/person_183,Suzuki
http://example.org/person_663,Mitsubishi
http://example.org/person_761,Volvo
http://example.org/person_551,Mazda
http://example.org/person_551,Porsche
http://example.org/person_354,Ford
http://example.org/person_283,BMW
http://example.org/person_283,Lincoln
http://example.org/person_381,Volvo
http://xmlns.com/foaf/0.1/person_564,Ford
http://xmlns.com/foaf/0.1/person_304,Buick
http://xmlns.com/foaf/0.1/person_673,Subaru
http://xmlns.com/foaf/0.1/person_777,Toyota
http://xmlns.com/foaf/0.1/person_143,Kia
http://xmlns.com/foaf/0.1/person_143,Jeep
http://example.org/person_281,Chrysler
http://example.org/person_281,BMW
http://xmlns.com/foaf/0.1/person_838,Dodge
http://xmlns.com/foaf/0.1/person_838,BMW
http://xmlns.com/foaf/0.1/person_413,BMW
http://xmlns.com/foaf/0.1/person_245,Chrysler
http://example.org/person_722,Dodge
http://example.org/person_722,Pontiac
http://example.org/person_315,Lincoln
http://example.org/person_315,Honda
http://example.org/person_820,Chrysler
http://example.org/person_372,Subaru
http://example.org/person_372,Mitsubishi
http://xmlns.com/foaf/0.1/person_596,Volkswagen
http://example.org/person_342,Lexus
http://example.org/person_440,Maserati
http://xmlns.com/foaf/0.1/person_645,GMC
http://example.org/person_698,Ford
http://example.org/person_837,Honda
http://xmlns.com/foaf/0.1/person_345,Porsche
http://xmlns.com/foaf/0.1/person_345,Buick
http://xmlns.com/foaf/0.1/person_298,Mazda
http://xmlns.com/foaf/0.1/person_298,Volkswagen
http://xmlns.com/foaf/0.1/person_791,MINI
http://example.org/person_230,Ford
http://example.org/person_230,Infiniti
http://xmlns.com/foaf/0.1/person_615,Panoz
http://xmlns.com/foaf/0.1/person_568,Pontiac
http://example.org/person_899,Volkswagen
http://xmlns.com/foaf/0.1/person_268,Land Rover
http://xmlns.com/foaf/0.1/person_268,Pontiac
http://xmlns.com/foaf/0.1/person_677,Lexus
http://xmlns.com/foaf/0.1/person_538,Cadillac
http://xmlns.com/foaf/0.1/person_538,Chevrolet
http://xmlns.com/foaf/0.1/person_159,Toyota
http://xmlns.com/foaf/0.1/person_159,Buick
http://xmlns.com/foaf/0.1/person_162,Mitsubishi
http://xmlns.com/foaf/0.1/person_162,Chrysler
http://example.org/person_86,Chevrolet
http://example.org/person_835,GMC
http://example.org/person_835,Subaru
http://example.org/person_764,Chevrolet
http://xmlns.com/foaf/0.1/person_505,Suzuki
http://xmlns.com/foaf/0.1/person_505,MINI
http://example.org/person_428,Honda
http://example.org/person_428,Buick
http://example.org/person_862,Chevrolet
http://example.org/person_862,Lincoln
http://example.org/person_357,Dodge
http://example.org/person_357,Volvo
http://example.org/person_109,Lincoln
http://example.org/person_109,Lexus
http://example.org/person_455,Mazda
http://xmlns.com/foaf/0.1/person_651,Bentley
http://xmlns.com/foaf/0.1/person_550,Kia
http://xmlns.com/foaf/0.1/person_550,Plymouth
http://example.org/person_148,Kia
http://example.org/person_908,Ford
http://xmlns.com/foaf/0.1/person_136,Buick
http://xmlns.com/foaf/0.1/person_136,Nissan
http://example.org/person_22,Mercury
http://example.org/person_22,Chevrolet
http://xmlns.com/foaf/0.1/person_982,Mitsubishi
http://xmlns.com/foaf/0.1/person_548,Buick
http://xmlns.com/foaf/0.1/person_548,Volvo
http://example.org/person_15,Dodge
http://example.org/person_15,Toyota
http://xmlns.com/foaf/0.1/person_824,Oldsmobile
http://example.org/person_570,Honda
http://example.org/person_506,Audi
http://example.org/person_506,Audi
http://xmlns.com/foaf/0.1/person_349,GMC
http://xmlns.com/foaf/0.1/person_782,Dodge
http://xmlns.com/foaf/0.1/person_4,Nissan
http://xmlns.com/foaf/0.1/person_4,Porsche
http://xmlns.com/foaf/0.1/person_34,Ford
http://xmlns.com/foaf/0.1/person_522,Honda
http://xmlns.com/foaf/0.1/person_719,Mitsubishi
http://xmlns.com/foaf/0.1/person_81,Land Rover
http://example.org/person_823,Ferrari
http://example.org/person_638,Subaru
http://example.org/person_638,Chevrolet
http://example.org/person_921,Dodge
http://example.org/person_921,Kia
http://example.org/person_161,GMC
http://example.org/person_161,Mitsubishi
http://example.org/person_139,Hyundai
http://xmlns.com/foaf/0.1/person_197,Plymouth
http://xmlns.com/foaf/0.1/person_197,Hyundai
http://example.org/person_653,Mitsubishi
http://example.org/person_653,Lincoln
http://example.org/person_258,Toyota
http://example.org/person_258,Isuzu
http://example.org/person_154,Toyota
http://xmlns.com/foaf/0.1/person_631,Mazda
http://xmlns.com/foaf/0.1/person_631,Plymouth
http://example.org/person_729,Eagle
http://example.org/person_729,Volkswagen
http://example.org/person_40,Lincoln
http://example.org/person_10,Nissan
http://example.org/person_10,Porsche
http://xmlns.com/foaf/0.1/person_860,Chevrolet
http://xmlns.com/foaf/0.1/person_860,Mercury
http://example.org/person_756,Nissan
http://example.org/person_239,Ford
http://example.org/person_239,Lincoln
http://xmlns.com/foaf/0.1/person_171,Eagle
http://xmlns.com/foaf/0.1/person_299,Kia
http://xmlns.com/foaf/0.1/person_899,Volkswagen
http://example.org/person_935,Jaguar
http://xmlns.com/foaf/0.1/person_941,Chrysler
http://xmlns.com/foaf/0.1/person_40,Lincoln
http://xmlns.com/foaf/0.1/person_266,Toyota
http://xmlns.com/foaf/0.1/person_266,Dodge
http://xmlns.com/foaf/0.1/person_157,Dodge
http://xmlns.com/foaf/0.1/person_157,Mercedes-Benz
http://example.org/person_555,Dodge
http://example.org/person_962,Suzuki
http://example.org/person_962,Nissan
http://xmlns.com/foaf/0.1/person_58,Dodge
http://xmlns.com/foaf/0.1/person_58,Jeep
http://example.org/person_644,Toyota
http://example.org/person_249,Mazda
http://example.org/person_249,Dodge
http://example.org/person_997,GMC
http://example.org/person_997,Chevrolet
http://example.org/person_985,Cadillac
http://example.org/person_237,Ford
http://example.org/person_671,Mitsubishi
http://example.org/person_671,Lexus
http://xmlns.com/foaf/0.1/person_786,Pontiac
http://xmlns.com/foaf/0.1/person_786,Jeep
http://example.org/person_264,Volkswagen
http://xmlns.com/foaf/0.1/person_873,Honda
http://xmlns.com/foaf/0.1/person_873,Lexus
http://xmlns.com/foaf/0.1/person_130,Cadillac
http://xmlns.com/foaf/0.1/person_840,Lexus
http://xmlns.com/foaf/0.1/person_756,Nissan
http://example.org/person_850,Dodge
http://example.org/person_200,Rambler
http://example.org/person_200,Mazda
http://example.org/person_553,Nissan
http://example.org/person_553,Lotus
http://example.org/person_25,BMW
http://xmlns.com/foaf/0.1/person_723,Lincoln
http://example.org/person_470,Chevrolet
http://example.org/person_470,Lexus
http://xmlns.com/foaf/0.1/person_918,Buick
http://xmlns.com/foaf/0.1/person_918,Volvo
http://xmlns.com/foaf/0.1/person_208,Mitsubishi
http://xmlns.com/foaf/0.1/person_359,Subaru
http://xmlns.com/foaf/0.1/person_359,Mazda
http://xmlns.com/foaf/0.1/person_2,Dodge
http://xmlns.com/foaf/0.1/person_2,Volkswagen
http://xmlns.com/foaf/0.1/person_809,Ford
http://xmlns.com/foaf/0.1/person_809,Lincoln
http://example.org/person_388,Volvo
http://example.org/person_739,Dodge
http://example.org/person_727,Lincoln
http://example.org/person_727,Ford
http://xmlns.com/foaf/0.1/person_998,BMW
http://xmlns.com/foaf/0.1/person_394,Chevrolet
http://xmlns.com/foaf/0.1/person_394,BMW
http://xmlns.com/foaf/0.1/person_889,Volkswagen
http://xmlns.com/foaf/0.1/person_256,GMC
http://xmlns.com/foaf/0.1/person_256,Eagle
http://example.org/person_751,Jeep
http://example.org/person_751,Maybach
http://xmlns.com/foaf/0.1/person_965,Chevrolet
http://xmlns.com/foaf/0.1/person_856,Ford
http://xmlns.com/foaf/0.1/person_856,Cadillac
http://example.org/person_371,Cadillac
http://example.org/person_337,Subaru
http://example.org/person_337,Toyota
http://example.org/person_842,BMW
http://xmlns.com/foaf/0.1/person_365,Mitsubishi
http://example.org/person_435,Ford
http://example.org/person_545,Dodge
http://example.org/person_364,Chevrolet
http://example.org/person_364,Chevrolet
http://example.org/person_462,Porsche
http://example.org/person_462,Nissan
http://xmlns.com/foaf/0.1/person_830,Eagle
http://xmlns.com/foaf/0.1/person_830,Audi
http://xmlns.com/foaf/0.1/person_124,Pontiac
http://example.org/person_300,GMC
http://example.org/person_410,Hyundai
http://example.org/person_410,Kia
http://xmlns.com/foaf/0.1/person_484,Mitsubishi
http://xmlns.com/foaf/0.1/person_375,Jeep
http://xmlns.com/foaf/0.1/person_375,Ford
http://example.org/person_129,Isuzu
http://xmlns.com/foaf/0.1/person_754,Rambler
http://xmlns.com/foaf/0.1/person_754,Chevrolet
http://xmlns.com/foaf/0.1/person_337,Subaru
http://xmlns.com/foaf/0.1/person_337,Toyota
http://xmlns.com/foaf/0.1/person_236,Chevrolet
http://example.org/person_350,Acura
http://xmlns.com/foaf/0.1/person_506,Audi
http://xmlns.com/foaf/0.1/person_506,Audi
http://xmlns.com/foaf/0.1/person_688,Ford
http://xmlns.com/foaf/0.1/person_587,Ford
http://xmlns.com/foaf/0.1/person_587,Mitsubishi
http://example.org/person_141,Mazda
http://xmlns.com/foaf/0.1/person_213,Infiniti
http://xmlns.com/foaf/0.1/person_900,Dodge
http://xmlns.com/foaf/0.1/person_180,Lincoln
http://example.org/person_869,Lamborghini
http://example.org/person_869,Chevrolet
http://example.org/person_857,Nissan
http://example.org/person_827,Lincoln
http://example.org/person_827,GMC
http://xmlns.com/foaf/0.1/person_104,BMW
http://xmlns.com/foaf/0.1/person_104,Mitsubishi
http://example.org/person_925,Porsche
http://example.org/person_925,Mazda
http://xmlns.com/foaf/0.1/person_271,Mitsubishi
http://xmlns.com/foaf/0.1/person_271,Chevrolet
http://example.org/person_477,Lexus
http://xmlns.com/foaf/0.1/person_542,Land Rover
http://xmlns.com/foaf/0.1/person_542,Land Rover
http://xmlns.com/foaf/0.1/person_455,Mazda
http://xmlns.com/foaf/0.1/person_559,Dodge
http://xmlns.com/foaf/0.1/person_559,Buick
http://example.org/person_56,Lincoln
http://example.org/person_56,Lamborghini
http://xmlns.com/foaf/0.1/person_996,Porsche
http://example.org/person_71,Pontiac
http://example.org/person_71,Lincoln
http://xmlns.com/foaf/0.1/person_887,GMC
http://xmlns.com/foaf/0.1/person_887,Lincoln
http://xmlns.com/foaf/0.1/person_668,Isuzu
http://xmlns.com/foaf/0.1/person_857,Nissan
http://xmlns.com/foaf/0.1/person_861,Ford
http://example.org/person_840,Lexus
http://example.org/person_818,Chrysler
http://xmlns.com/foaf/0.1/person_110,Lamborghini
http://xmlns.com/foaf/0.1/person_110,Kia
http://xmlns.com/foaf/0.1/person_427,Ford
http://xmlns.com/foaf/0.1/person_427,Bentley
http://example.org/person_156,Pontiac
http://example.org/person_916,Suzuki
http://example.org/person_438,MINI
http://example.org/person_438,Lexus
http://xmlns.com/foaf/0.1/person_95,Lexus
http://xmlns.com/foaf/0.1/person_95,Jeep
http://example.org/person_845,Toyota
http://example.org/person_943,Dodge
http://example.org/person_943,Nissan
http://example.org/person_548,Buick
http://example.org/person_548,Volvo
http://xmlns.com/foaf/0.1/person_474,Mazda
http://example.org/person_183,Chevrolet
http://example.org/person_183,Suzuki
http://example.org/person_758,Subaru
http://example.org/person_758,Kia
http://xmlns.com/foaf/0.1/person_19,Dodge
http://xmlns.com/foaf/0.1/person_744,Toyota
http://xmlns.com/foaf/0.1/person_744,BMW
http://example.org/person_675,Volkswagen
http://example.org/person_675,Lexus
http://example.org/person_378,Jeep
http://example.org/person_378,Mitsubishi
http://xmlns.com/foaf/0.1/person_217,Ford
http://xmlns.com/foaf/0.1/person_217,Dodge
http://xmlns.com/foaf/0.1/person_77,Plymouth
http://xmlns.com/foaf/0.1/person_77,Maybach
http://xmlns.com/foaf/0.1/person_711,Mazda
http://xmlns.com/foaf/0.1/person_711,Hyundai
http://xmlns.com/foaf/0.1/person_942,Dodge
http://xmlns.com/foaf/0.1/person_942,Jeep
http://example.org/person_32,Lexus
http://example.org/person_560,Oldsmobile
http://example.org/person_560,Lincoln
http://xmlns.com/foaf/0.1/person_108,Panoz
http://xmlns.com/foaf/0.1/person_893,Cadillac
http://example.org/person_4,Nissan
http://example.org/person_4,Porsche
http://example.org/person_511,Jeep
http://example.org/person_511,Chevrolet
http://xmlns.com/foaf/0.1/person_459,Buick
http://xmlns.com/foaf/0.1/person_342,Lexus
http://xmlns.com/foaf/0.1/person_280,Lexus
http://xmlns.com/foaf/0.1/person_280,Ford
http://example.org/person_673,Subaru
http://example.org/person_266,Dodge
http://example.org/person_266,Toyota
http://example.org/person_417,Honda
http://xmlns.com/foaf/0.1/person_693,Land Rover
http://example.org/person_144,BMW
http://example.org/person_707,Nissan
http://xmlns.com/foaf/0.1/person_75,Dodge
http://xmlns.com/foaf/0.1/person_75,BMW
http://example.org/person_293,Mitsubishi
http://example.org/person_293,Jeep
http://xmlns.com/foaf/0.1/person_433,Jeep
http://example.org/person_746,Acura
http://example.org/person_229,Chevrolet
http://xmlns.com/foaf/0.1/person_724,Suzuki
http://xmlns.com/foaf/0.1/person_724,Land Rover
http://example.org/person_327,Isuzu
http://xmlns.com/foaf/0.1/person_400,Dodge
http://xmlns.com/foaf/0.1/person_953,Land Rover
http://xmlns.com/foaf/0.1/person_953,Mercury
http://xmlns.com/foaf/0.1/person_494,Hyundai
http://xmlns.com/foaf/0.1/person_494,Dodge
http://example.org/person_970,Lexus
http://xmlns.com/foaf/0.1/person_802,Dodge
http://example.org/person_575,Subaru
http://example.org/person_575,Cadillac
http://example.org/person_634,Chevrolet
http://example.org/person_634,BMW
http://example.org/person_400,Dodge
http://xmlns.com/foaf/0.1/person_35,GMC
http://xmlns.com/foaf/0.1/person_35,Honda
http://example.org/person_590,Hyundai
http://example.org/person_661,BMW
http://example.org/person_254,Bentley
http://xmlns.com/foaf/0.1/person_760,Jeep
http://example.org/person_405,Hyundai
http://example.org/person_503,BMW
http://xmlns.com/foaf/0.1/person_602,Lexus
http://xmlns.com/foaf/0.1/person_602,Dodge
http://xmlns.com/foaf/0.1/person_966,Volkswagen
http://xmlns.com/foaf/0.1/person_471,Mitsubishi
